"team","birth_date","age","player_id","position","full_name"
"NULL","1998-08-23","23","8021","WR","Branden Mack"
"NULL","1991-07-09","30","3078","WR","Jamel Johnson"
"NULL","1992-09-29","29","3210","QB","Cardale Jones"
"NULL","1992-11-30","29","3203","WR","Braxton Miller"
"NULL","NULL","NULL","4928","WR","Anas Hasic"
"NULL","1990-12-02","34","1627","WR","Skye Dawson"
"NULL","1985-09-09","38","312","WR","Matthew Slater"
"NULL","1996-05-17","25","7227","RB","Artavis Pierce"
"GB","2002-10-05","22","9227","RB","Israel Abanikanda"
"NULL","NULL","NULL","11222","RB","Marcus Cooper"
"NULL","1997-03-22","24","6592","RB","Dontae Strickland"
"NULL","1999-07-14","25","12237","TE","Lincoln Sefcik"
"NULL","1989-02-27","31","1530","WR","Charles Johnson"
"NULL","1997-08-21","26","6834","TE","Jared Pinkney"
"NULL","1993-06-26","28","3380","WR","Devin Lucien"
"NULL","1999-05-04","26","8185","WR","Johnny Johnson"
"NULL","1996-05-22","25","6384","WR","Justin Sumpter"
"NULL","1987-07-12","31","3914","WR","Dobson Collins"
"NULL","NULL","NULL","12464","RB","Player Invalid"
"CHI","2000-06-21","25","11113","TE","Joel Wilson"
"LAR","1999-06-16","26","12133","WR","Drake Stoops"
"ARI","1998-05-29","27","5970","WR","Greg Dortch"
"NULL","1990-12-10","31","1652","WR","Terrell Sinkfield"
"NULL","1997-05-21","24","5924","WR","Emanuel Hall"
"NULL","1991-10-06","30","3378","QB","Brandon Doughty"
"NULL","1992-11-27","29","2931","WR","Deshon Foxx"
"NULL","1995-12-20","26","5273","RB","Kamryn Pettway"
"NULL","NULL","NULL","12466","QB","Player Invalid"
"NULL","1996-05-16","25","7481","TE","Chase Harrell"
"NULL","1995-01-23","26","5228","QB","J.T. Barrett"
"NULL","1994-02-07","27","3465","TE","Ben Braunecker"
"NYG","2001-01-13","24","12892","WR","Da'Quan Felton"
"NULL","1989-09-10","29","1595","WR","Chris Harper"
"MIN","NULL","NULL","13075","WR","Myles Price"
"NULL","1993-07-29","28","2753","WR","Rasheed Bailey"
"NULL","1991-12-18","30","2412","WR","Justin Hardy"
"NULL","1992-10-19","32","2932","TE","Eric Frohnapfel"
"NULL","1992-06-25","30","2312","WR","Kevin White"
"BUF","1999-07-08","26","6805","WR","KJ Hamler"
"DEN","1999-07-09","26","11433","TE","Nate Adkins"
"NULL","1997-09-22","26","7733","TE","Josh Pederson"
"NULL","1992-12-11","29","4707","RB","Akeem Judd"
"HOU","1999-10-29","25","9502","WR","Tank Dell"
"NULL","2000-06-26","24","11456","WR","Tre'Shaun Harrison"
"NULL","1997-08-24","25","8199","QB","D'Eriq King"
"NULL","NULL","NULL","13014","TE","Pat Conroy"
"NULL","2001-01-23","24","11886","WR","Tulu Griffin"
"WAS","1993-10-30","31","2307","QB","Marcus Mariota"
"WAS","1999-01-21","26","8178","WR","Braylon Sanders"
"NULL","1995-01-18","28","3969","RB","Leonard Fournette"
"NULL","2000-10-07","24","11056","WR","Jared Wayne"
"KC","1989-10-05","35","1466","TE","Travis Kelce"
"NULL","NULL","NULL","11932","QB","Mike DiLiello"
"PIT","NULL","NULL","12975","TE","JJ Galbreath"
"NULL","1994-02-12","27","5612","WR","Anthony Mahoungou"
"NULL","NULL","NULL","12340","TE","Alex Larson"
"TEN","1999-06-16","26","11378","RB","Jordan Mims"
"NYG","1997-01-12","28","6149","WR","Darius Slayton"
"NULL","1991-11-16","28","1868","TE","Crockett Gillmore"
"NULL","1997-05-16","24","6047","WR","Dillon Mitchell"
"NULL","1994-02-25","27","3515","WR","K.J. Maye"
"NULL","1990-12-05","26","1967","QB","Seth Lobato"
"WAS","2000-03-16","25","8214","TE","Cole Turner"
"PHI","NULL","NULL","13145","RB","ShunDerrick Powell"
"NULL","1995-01-19","30","5270","QB","Riley Ferguson"
"NULL","1996-10-21","25","8039","TE","Jibri Blount"
"NULL","1990-06-27","30","1520","TE","Michael Williams"
"NULL","1995-08-22","26","4815","WR","Brian Riley"
"NULL","NULL","NULL","11613","WR","Player Invalid"
"NULL","1995-04-03","29","4149","RB","Jamaal Williams"
"NULL","1991-07-03","31","2214","TE","Cameron Brate"
"NULL","1975-09-25","44","36","QB","Matt Hasselbeck"
"NULL","1989-10-07","28","1060","WR","Tommy Streeter"
"CLE","1995-09-14","29","4017","QB","Deshaun Watson"
"JAX","1995-03-21","30","4464","QB","Nick Mullens"
"LAR","2002-02-02","23","13011","WR","Brennan Presley"
"NULL","1997-01-09","26","5310","WR","Antonio Callaway"
"NULL","1992-08-06","32","2044","WR","Brelan Chancellor"
"NULL","1987-07-25","34","701","TE","Ed Dickson"
"NULL","1991-03-03","30","4768","TE","Adam Zaruba"
"LV","1999-09-18","25","8139","RB","Zamir White"
"HOU","1999-08-18","25","11588","RB","Jawhar Jordan"
"NULL","1992-06-26","29","1849","TE","Jace Amaro"
"NULL","1987-09-16","34","902","WR","Dwayne Harris"
"NULL","1996-09-04","26","7098","RB","Ty'Son Williams"
"NULL","1987-03-23","30","415","WR","Earl Bennett"
"NULL","1998-10-07","24","8632","WR","JaVonta Payton"
"PHI","1998-07-15","27","7809","RB","Avery Williams"
"NULL","1986-08-01","35","365","WR","Mike Wallace"
"SEA","2002-12-13","22","12510","QB","Jalen Milroe"
"NULL","1985-01-11","32","665","QB","Dennis Dixon"
"NULL","1997-10-15","25","8579","QB","Brandon Peters"
"MIA","1992-09-13","32","2505","TE","Darren Waller"
"NULL","1991-08-07","32","2422","TE","Blake Bell"
"LV","2000-03-24","25","11963","RB","Chris Collier"
"NULL","1990-11-04","29","1671","RB","Kendall Gaskins"
"BAL","1992-06-06","33","1426","WR","DeAndre Hopkins"
"NULL","NULL","NULL","11587","RB","Player Invalid"
"NULL","1992-10-24","29","3614","WR","Tommylee Lewis"
"NULL","2000-06-26","24","12218","RB","Jalen Jackson"
"ATL","1999-01-19","26","11114","RB","Elijah Dotson"
"NULL","1994-09-10","29","5220","RB","Godwin Igwebuike"
"NULL","1994-11-02","29","4651","RB","Corey Clement"
"DAL","2000-05-07","25","11034","WR","Jalen Brooks"
"NE","1999-06-09","26","12045","TE","Jack Westover"
"TEN","NULL","NULL","13191","WR","TJ Sheffield"
"NULL","1988-03-20","29","945","WR","Kevin Cone"
"NULL","NULL","NULL","4807","TE","Mike Estes"
"CHI","1996-12-12","28","6451","TE","Stephen Carlson"
"NULL","1984-07-11","36","203","WR","Jacoby Jones"
"TEN","1999-09-08","25","8210","TE","Chig Okonkwo"
"DAL","1997-05-01","28","6151","RB","Miles Sanders"
"LAC","2001-10-16","23","12670","WR","KeAndre Lambert-Smith"
"NULL","1995-02-09","28","4750","WR","Lance Lenoir"
"NULL","1999-07-14","23","11431","RB","Isaiah Bowser"
"NULL","1995-04-22","26","5236","WR","Kyle Lewis"
"BUF","1998-07-15","27","7943","TE","Zach Davidson"
"SEA","NULL","NULL","13034","WR","Tyrone Broden"
"NULL","1995-03-17","26","4996","QB","Kyle Lauletta"
"CHI","2000-06-08","25","11256","QB","Tyson Bagent"
"NULL","1991-10-25","28","2586","QB","Dylan Thompson"
"NULL","1997-03-27","26","6148","WR","Preston Williams"
"NULL","1990-03-19","30","1349","QB","E.J. Manuel"
"NULL","1995-11-28","26","5961","RB","Jalin Moore"
"NULL","1992-11-19","29","3584","WR","Marcus Leak"
"SEA","1994-10-10","30","5086","WR","Marquez Valdes-Scantling"
"DEN","1999-10-14","25","11568","RB","Blake Watson"
"DAL","2002-07-19","23","12851","TE","Rivaldo Fairweather"
"NULL","1988-07-05","32","1158","QB","Kellen Moore"
"MIN","1999-12-22","25","11911","WR","Jeshaun Jones"
"CAR","1994-06-21","23","4490","TE","Wyatt Houston"
"NULL","2000-10-15","24","13161","WR","Zakhari Franklin"
"NULL","1992-10-31","32","2937","WR","Damond Powell"
"NULL","1992-09-30","25","1862","WR","Jalen Saunders"
"NULL","1979-01-15","42","289","QB","Drew Brees"
"NULL","1990-08-17","30","1231","TE","Greg Scruggs"
"NYG","2000-03-09","25","9499","WR","Bryce Ford-Wheaton"
"NULL","1995-08-17","28","6311","RB","Patrick Laird"
"NULL","1992-12-11","27","2772","TE","Mitchell Henry"
"NULL","1985-09-22","34","176","TE","Gary Barnidge"
"NULL","1992-10-22","32","2947","TE","Clay Burton"
"NULL","1994-04-24","30","3391","RB","Dwayne Washington"
"NULL","1987-11-11","34","1262","QB","Alex Tanney"
"NULL","NULL","NULL","8891","WR","Ryan McDaniel"
"NULL","1997-07-06","26","7404","TE","Noah Togiai"
"NYJ","2001-08-03","24","12135","TE","Neal Johnson"
"NULL","NULL","NULL","3031","WR","Arthur Williams"
"NULL","1994-10-01","28","4150","RB","Wayne Gallman"
"NULL","1997-10-08","25","8085","RB","Mekhi Sargent"
"NULL","1992-12-04","32","2996","TE","Logan Stokes"
"NULL","NULL","NULL","13158","TE","Sam Pitz"
"NYJ","1998-12-10","26","7865","WR","Brandon Smith"
"NULL","1994-01-29","27","3780","RB","Cedric O'Neal"
"NULL","1994-10-09","27","4384","TE","Aaron Peck"
"NULL","1993-10-07","28","3280","RB","Tyler Ervin"
"NULL","1998-03-27","27","6989","WR","Marquez Callaway"
"NULL","1988-11-12","31","1236","RB","Joe Banyard"
"NULL","2001-04-15","22","9498","WR","Jadon Haselwood"
"NULL","NULL","NULL","7073","QB","Jake Bentley"
"NULL","1995-09-11","27","8436","WR","Neil Pau'u"
"GB","1998-02-11","27","5850","RB","Josh Jacobs"
"NULL","NULL","NULL","5804","WR","Julian Williams"
"NULL","1986-09-01","31","14","WR","Sidney Rice"
"NULL","1993-07-04","28","2890","WR","George Farmer"
"NULL","1991-07-18","26","1605","WR","Emory Blake"
"SEA","2001-01-08","24","9753","RB","Zach Charbonnet"
"NULL","1991-10-22","33","2838","WR","Trevor Harman"
"LV","2000-02-17","25","12267","WR","Qadir Ismail"
"NULL","NULL","NULL","2502","WR","Bud Sasser"
"NULL","1996-03-13","25","7864","TE","Artayvious Lynn"
"NYJ","2000-01-07","25","11065","QB","Adrian Martinez"
"NULL","1997-07-16","28","5880","WR","Parris Campbell"
"NULL","1989-10-13","35","2933","RB","Corey Knox"
"JAX","1994-11-23","30","4314","TE","Johnny Mundt"
"SF","1998-09-05","26","7527","QB","Mac Jones"
"NULL","1995-05-12","27","6293","RB","Cullen Gillaspia"
"NULL","1987-08-26","33","362","TE","David Johnson"
"NULL","1991-10-11","33","2768","RB","Braylon Heard"
"NULL","1992-05-29","25","2065","RB","Ben Malena"
"NULL","2001-08-08","23","12421","WR","David Wallis"
"ATL","1999-08-12","25","11452","WR","Jesse Matthews"
"DAL","2001-11-02","23","9505","RB","Deuce Vaughn"
"NULL","1989-10-15","34","862","QB","Blaine Gabbert"
"NULL","1992-01-10","30","2892","RB","Rodney Smith"
"NULL","1992-03-15","30","2168","RB","Devonta Freeman"
"NULL","1993-09-16","31","2545","TE","Geoff Swaim"
"NULL","1994-04-19","27","4623","RB","Tim Cook"
"NULL","1996-09-12","25","7157","QB","Josh Love"
"HOU","1998-08-09","26","6126","TE","Irv Smith"
"NULL","1994-04-30","27","3797","WR","Bryce Treggs"
"NULL","1990-10-18","29","1978","WR","Tony Washington"
"HOU","1999-04-14","26","7082","TE","Dalton Keene"
"LV","2002-12-13","22","11604","TE","Brock Bowers"
"IND","2000-12-30","24","12826","RB","Ulysses Bentley"
"WAS","2000-12-18","24","11566","QB","Jayden Daniels"
"NYG","1994-12-18","30","4319","WR","Zach Pascal"
"DET","1996-07-29","29","6588","WR","Tom Kennedy"
"NULL","1988-07-19","30","638","WR","Kyle Williams"
"NULL","1995-01-03","27","4372","RB","Jarveon Williams"
"NULL","1995-04-22","26","4265","RB","Elijah Hood"
"NULL","1988-09-19","31","366","WR","Kenny Britt"
"NULL","1992-02-18","29","2685","WR","Jordan Taylor"
"NULL","1984-05-12","33","143","TE","John Carlson"
"NULL","1991-06-29","29","2049","WR","Javontee Herndon"
"NULL","1989-06-09","28","1772","WR","J Talley"
"NULL","1992-03-20","32","2569","QB","Jake Waters"
"NULL","1988-07-29","32","1655","WR","Kenbrell Thompkins"
"NULL","1993-02-05","32","2920","WR","Jeret Smith"
"NULL","1991-12-20","32","1916","WR","Martavis Bryant"
"NULL","1997-06-17","24","5984","WR","Anthony Ratliff-Williams"
"NULL","1997-05-15","24","7394","WR","Jermiah Braswell"
"NULL","1993-07-05","28","5468","TE","Christian Scotland-Williamson"
"TB","2001-01-24","24","9495","WR","Rakim Jarrett"
"NULL","1991-12-19","26","2969","WR","Michael Bennett"
"BAL","1998-10-06","26","10860","WR","Malik Cunningham"
"NULL","1984-07-30","33","340","RB","Lex Hilliard"
"NULL","1989-05-18","32","1312","WR","Josh Bellamy"
"NULL","1993-01-14","32","2460","TE","C.J. Uzomah"
"NULL","1998-05-09","24","8429","QB","Levi Lewis"
"NULL","1997-10-31","24","7368","WR","Sean Riley"
"NULL","1991-09-13","30","2560","RB","Zach Zenner"
"NULL","1999-04-01","26","8176","WR","Danny Gray"
"NULL","1993-11-19","28","4520","WR","Travin Dural"
"NULL","NULL","NULL","3929","RB","Terry Williams"
"NULL","1993-08-06","28","1971","WR","Donte Moncrief"
"NULL","1997-03-17","25","6088","WR","Bisi Johnson"
"NULL","1994-12-08","27","5255","WR","Teo Redding"
"NULL","1999-11-26","25","12395","WR","Tanner Knue"
"HOU","1996-07-11","29","5001","TE","Dalton Schultz"
"NULL","NULL","NULL","9485","TE","Player Invalid"
"MIA","2003-04-01","22","11643","RB","Jaylen Wright"
"NULL","1983-06-06","37","198","QB","Kellen Clemens"
"NULL","1995-09-12","29","6181","TE","Trevon Wesco"
"NULL","1995-01-11","28","4036","WR","Corey Davis"
"BUF","2000-12-06","24","12658","TE","Jackson Hawes"
"NULL","1980-08-23","37","679","QB","Rex Grossman"
"JAX","1995-10-16","29","5806","QB","John Wolford"
"NULL","1997-04-13","25","8439","WR","Demetris Robertson"
"NULL","1998-09-02","26","11467","TE","John Samuel Shenker"
"NULL","1997-04-02","28","7131","TE","Tyler Davis"
"NULL","NULL","NULL","12324","QB","William Thompson"
"GB","2002-02-11","23","12788","WR","Will Sheppard"
"NULL","1994-07-25","27","5245","TE","Troy Mangen"
"NULL","1980-01-09","40","686","QB","Shaun Hill"
"NULL","1996-12-10","25","7340","WR","Brandon Polk"
"DAL","2001-05-03","24","11506","WR","Jalen Cropper"
"NULL","1995-08-10","29","4029","RB","Dalvin Cook"
"CLE","NULL","NULL","12797","RB","Ahmani Marshall"
"NULL","1998-04-10","24","7890","WR","Javon McKinley"
"HOU","1996-04-04","29","5374","WR","Justin Watson"
"NULL","1993-08-06","27","2231","RB","Tre Mason"
"NULL","1992-08-14","26","3690","WR","Antwane Grant"
"NE","2002-04-11","23","11619","WR","Ja'Lynn Polk"
"NULL","2001-05-04","23","11982","WR","Isaiah Washington"
"MIN","2002-01-27","23","9756","WR","Jordan Addison"
"NULL","1999-02-13","24","7574","RB","Larry Rountree"
"NULL","1989-11-12","32","1097","WR","Kendall Wright"
"NULL","NULL","NULL","5281","QB","Troy Williams"
"NULL","1990-02-01","30","1322","WR","Saalim Hakim"
"CLE","1996-07-10","29","4033","TE","David Njoku"
"NULL","1996-03-07","28","4152","RB","Marlon Mack"
"ARI","2002-12-30","22","12799","WR","Bryson Green"
"NULL","1971-06-22","47","7","QB","Kurt Warner"
"NULL","1992-12-23","29","3497","TE","Darion Griswold"
"NULL","1994-02-03","27","4595","WR","Dontez Ford"
"NULL","1987-12-22","32","866","WR","Cecil Shorts"
"NULL","1995-05-19","26","4360","WR","Fred Ross"
"NULL","1994-10-12","27","4670","WR","Artavis Scott"
"NULL","1993-08-16","28","3564","RB","Tre Madden"
"NULL","1981-10-21","35","300","RB","Willis McGahee"
"NULL","1983-09-23","36","277","TE","Daniel Fells"
"NULL","1983-06-15","38","691","QB","Derek Anderson"
"NULL","1999-03-27","25","9491","WR","Ty Scott"
"NULL","NULL","NULL","5802","WR","Allenzae Staggers"
"CAR","1997-06-03","28","7502","TE","Dominique Dafney"
"NULL","1997-05-30","24","7464","RB","Connor Slomka"
"NULL","1992-10-23","32","2582","QB","Cole Stoudt"
"NULL","1991-12-19","30","2729","RB","Corey Grant"
"NULL","1997-02-02","26","7549","RB","CJ Marable"
"ARI","1997-08-07","28","5849","QB","Kyler Murray"
"CIN","1994-11-12","30","5409","TE","Tanner Hudson"
"NULL","NULL","NULL","12361","QB","Aeneas Dennis"
"NULL","1990-06-17","30","1296","TE","Cory Harkey"
"NYG","2002-12-16","22","12889","WR","Beaux Collins"
"BAL","2000-05-10","25","12256","TE","Baylor Cupp"
"ARI","1997-01-07","28","7233","WR","Andre Baccellia"
"NULL","1987-10-05","34","346","WR","Brandon Tate"
"NULL","1993-03-16","27","2556","RB","Terrence Magee"
"NULL","1987-02-26","34","587","TE","Logan Paulsen"
"NULL","NULL","NULL","7985","TE","Pro Wells"
"NYJ","1998-08-25","26","6960","WR","Tyler Johnson"
"CIN","1999-09-15","25","11068","WR","Mitchell Tinsley"
"NULL","1989-11-25","32","1215","WR","Jarius Wright"
"NULL","1988-05-26","29","541","WR","Damian Williams"
"NULL","1996-02-09","27","4252","WR","Isaiah Ford"
"IND","1997-10-05","27","6819","WR","Michael Pittman"
"NULL","1993-02-22","28","3300","RB","DeAndre Washington"
"BUF","1999-11-11","25","11575","RB","Ray Davis"
"NULL","1998-03-30","23","7334","WR","Earnest Edwards"
"NULL","1992-05-14","29","3917","WR","Kendal Thompson"
"NULL","2000-02-11","24","11245","TE","Patrick Murtagh"
"NULL","1991-05-10","29","1263","RB","Bernard Pierce"
"NULL","1991-04-09","29","1573","RB","Zac Stacy"
"NO","1996-09-13","28","7002","TE","Juwan Johnson"
"TB","2002-05-18","23","12485","WR","Tez Johnson"
"LAC","1999-01-19","26","8885","TE","Tucker Fisk"
"NULL","1997-06-20","24","6549","WR","Damion Willis"
"NULL","1993-04-10","29","3895","WR","Marvin Hall"
"CIN","2001-06-28","24","11640","WR","Jermaine Burton"
"NULL","1982-10-22","37","310","TE","Heath Miller"
"NULL","NULL","NULL","11284","WR","Cody Chrest"
"DAL","2002-10-24","22","12738","RB","Phil Mafah"
"NULL","1996-01-27","29","6387","WR","Nsimba Webster"
"NULL","1993-02-01","32","3402","RB","Zac Brooks"
"NULL","1995-01-27","26","5670","TE","Nick DeLuca"
"NULL","1989-11-06","29","516","TE","Aaron Hernandez"
"NULL","NULL","NULL","11585","RB","Player Invalid"
"NULL","1999-10-31","23","9496","WR","Sam James"
"NULL","1989-02-14","32","1061","WR","Deonte Thompson"
"NULL","NULL","NULL","6691","RB","Ray Gene smith"
"NULL","1988-09-27","33","1807","QB","Matt Simms"
"NULL","1994-02-01","27","4139","WR","Amara Darboh"
"NULL","1997-02-07","24","7217","WR","Trevontae Hights"
"NULL","1996-03-27","25","7475","RB","Napoleon Maxwell"
"NULL","1992-03-03","29","3596","TE","Kivon Cartwright"
"WAS","2000-02-29","25","11070","WR","Kazmeir Allen"
"PIT","1997-12-14","27","5846","WR","DK Metcalf"
"NULL","1995-12-09","26","6468","WR","Matthew Eaton"
"NYJ","2001-05-31","24","8155","RB","Breece Hall"
"NULL","1998-10-14","24","8175","WR","Reggie Roberson"
"NULL","1991-10-24","33","2934","WR","Jonathon Rumph"
"BUF","1998-10-05","26","6814","WR","Laviska Shenault"
"NULL","1992-10-20","29","1892","RB","Jeremy Hill"
"NULL","1997-01-15","26","6939","WR","Binjimen Victor"
"NULL","1996-11-03","25","7172","RB","Mikey Daniel"
"NULL","1991-01-21","26","2788","WR","Nick Harwell"
"NULL","1992-06-02","25","2217","WR","Robert Herron"
"NULL","NULL","NULL","8422","RB","Player Invalid"
"NULL","1985-03-02","35","179","RB","Reggie Bush"
"CIN","2001-12-07","23","12760","WR","Rashod Owens"
"NULL","1994-10-06","27","4320","WR","James Quick"
"NULL","1980-06-18","41","322","TE","Antonio Gates"
"NULL","1992-03-29","32","2576","QB","Cody Fajardo"
"NULL","1992-10-28","32","2870","TE","Ray Hamilton"
"NULL","1993-02-01","28","3893","WR","Reece Horn"
"NULL","1994-05-06","27","4411","WR","R.J. Shelton"
"DET","NULL","NULL","12935","WR","Jakobie Keeney-James"
"NULL","2000-05-13","24","11913","WR","Devron Harper"
"NULL","1983-09-08","34","308","WR","JohnnieLee Higgins"
"DET","1998-11-12","23","6992","RB","Michael Warren"
"PIT","2002-08-26","22","12972","WR","Roc Taylor"
"WAS","1997-11-06","27","7716","TE","John Bates"
"NULL","1993-05-24","31","2325","WR","Nelson Agholor"
"NULL","1990-03-15","32","1567","WR","Tavon Austin"
"NULL","1987-04-04","33","984","TE","Konrad Reuland"
"NULL","1994-08-29","27","5597","QB","Brogan Roback"
"NULL","1998-08-04","26","7135","WR","Freddie Swain"
"NULL","1996-06-26","27","6139","TE","Jace Sternberger"
"NULL","1998-10-23","23","7401","WR","Khalil Tate"
"NULL","1993-11-03","31","3630","WR","Durron Neal"
"NULL","1993-08-22","28","2598","RB","Terrell Watson"
"CIN","2001-06-26","24","12762","QB","Payton Thorne"
"NULL","1993-01-30","32","2730","RB","Kenneth Harper"
"NULL","1983-10-30","33","739","QB","Trent Edwards"
"NULL","1992-03-11","29","2604","WR","Manasseh Garner"
"NULL","1992-11-10","29","3729","WR","Herb Waters"
"NULL","1991-05-28","33","2962","WR","Zach D'Orazio"
"CHI","NULL","NULL","5638","WR","Shaq Roland"
"NULL","1989-05-03","32","165","TE","Brandon Bostick"
"NULL","1995-12-17","27","8038","TE","Nick Guggemos"
"NULL","1999-09-17","25","12433","QB","Ben Bryant"
"NULL","2001-10-22","23","13125","RB","Micah Bernard"
"NULL","1993-12-15","29","4647","TE","Colin Thompson"
"NULL","1993-08-06","28","3834","WR","K.J. Brent"
"NULL","1997-08-22","26","8166","WR","Dontario Drummond"
"NULL","NULL","NULL","8128","TE","Player Invalid"
"IND","1997-05-15","28","6427","WR","Ashton Dulin"
"LAR","NULL","NULL","13005","TE","Anthony Torres"
"DEN","1998-12-17","26","6806","RB","J.K. Dobbins"
"NULL","1995-12-09","26","5278","RB","Jarvion Franklin"
"NULL","2000-10-01","24","11962","WR","Tayvion Robinson"
"NULL","1999-06-19","23","7560","RB","Pooka Williams"
"IND","1999-01-19","26","6813","RB","Jonathan Taylor"
